Login Time (Pacific Daylight Time),Source IP,Login Type,Status,Browser,Platform,Application,Login URL,TLS Protocol,TLS Cipher Suite,Country Code,Country,Subdivision,City,Postal Code,Latitude,Longitude,HTTP Method,Authentication Method Reference,Login Subtype,Forwarded For IP
"11/24/2024, 10:03 PM",99.11.236.239,Application,Success,Chrome 131,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.242.8"
"11/24/2024, 9:52 PM",99.11.236.239,Application,Success,Chrome 131,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.246.8"
"11/24/2024, 9:44 PM",99.11.236.239,Application,Success,Chrome 131,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.242.8"
"11/24/2024, 9:39 PM",99.11.236.239,Application,Success,Chrome 131,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.246.8"
"11/24/2024, 9:35 PM",99.11.236.239,Application,Success,Chrome 131,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.242.8"
"11/24/2024, 9:25 PM",99.11.236.239,Application,Success,Chrome 131,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.246.8"
"11/24/2024, 9:38 AM",99.11.236.239,Application,Success,Firefox 132,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.242.8"
"11/23/2024, 11:46 PM",99.11.236.239,Application,Success,Chrome 131,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.246.8"
"11/23/2024, 11:43 PM",99.11.236.239,Application,Success,Chrome 131,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.246.8"
"11/23/2024, 11:42 PM",99.11.236.239,Application,Success,Chrome 131,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.246.8"
"11/23/2024, 11:39 PM",99.11.236.239,Application,Success,Chrome 131,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.246.8"
"11/23/2024, 10:18 PM",99.11.236.239,Application,Success,Chrome 131,Windows 10,Browser,usa876.sfdc-yfeipo.salesforce.com,TLS 1.3,TLS_AES_128_GCM_SHA256,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"99.11.236.239"
"11/22/2024, 7:34 AM",99.11.236.239,Application,Success,Firefox 132,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.242.8"
"11/21/2024, 8:47 AM",99.11.236.239,Application,Success,Chrome 131,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.242.8"
"11/21/2024, 8:35 AM",99.11.236.239,Application,Success,Chrome 131,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.246.8"
"11/21/2024, 8:34 AM",99.11.236.239,Application,Success,Chrome 131,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.242.8"
"11/21/2024, 8:03 AM",99.11.236.239,Application,Success,Firefox 132,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.242.8"
"11/21/2024, 8:01 AM",99.11.236.239,Application,Success,Chrome 131,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.246.8"
"11/20/2024, 10:48 AM",99.11.236.239,Application,Success,Chrome 131,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.246.8"
"11/20/2024, 10:47 AM",99.11.236.239,Application,Success,Chrome 131,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.246.8"
"11/20/2024, 10:34 AM",99.11.236.239,Application,Success,Chrome 131,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.242.8"
"11/20/2024, 10:33 AM",99.11.236.239,Application,Success,Chrome 131,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.242.8"
"11/20/2024, 10:03 AM",99.11.236.239,Application,Success,Firefox 132,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.242.8"
"11/20/2024, 9:54 AM",99.11.236.239,Application,Success,Chrome 131,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.246.8"
"11/20/2024, 8:27 AM",99.11.236.239,Application,Success,Chrome 131,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.242.8"
"11/20/2024, 8:23 AM",99.11.236.239,Application,Success,Chrome 131,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.242.8"
"11/20/2024, 8:22 AM",99.11.236.239,Application,Success,Chrome 131,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.242.8"
"11/20/2024, 7:57 AM",99.11.236.239,Application,Success,Firefox 132,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.242.8"
"11/20/2024, 7:56 AM",99.11.236.239,Application,Success,Chrome 131,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.242.8"
"11/19/2024, 8:38 AM",99.11.236.239,Application,Success,Chrome 131,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.242.8"
"11/15/2024, 8:02 AM",99.11.236.239,Application,Success,Firefox 132,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.242.8"
"11/14/2024, 8:37 AM",99.11.236.239,Application,Success,Firefox 132,Windows 10,Browser,hcl55-dev-ed.develop.my.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"3.19.34.58"
"11/14/2024, 8:07 AM",99.11.236.239,Application,Success,Firefox 132,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.246.8"
"11/13/2024, 8:04 AM",99.11.236.239,Application,Success,Firefox 132,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.242.8"
"11/12/2024, 8:03 AM",99.11.236.239,Application,Success,Firefox 132,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.246.8"
"11/11/2024, 6:54 AM",99.11.236.239,Application,Success,Firefox 132,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.246.8"
"11/10/2024, 10:21 PM",99.11.236.239,Application,Success,Firefox 132,Windows 10,Browser,hcl55-dev-ed.develop.my.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"3.19.34.58"
"11/10/2024, 9:48 PM",99.11.236.239,Application,Success,Firefox 132,Windows 10,Browser,hcl55-dev-ed.develop.my.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"3.19.34.58"
"11/10/2024, 9:03 PM",99.11.236.239,Application,Success,Firefox 132,Windows 10,Browser,hcl55-dev-ed.develop.my.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"3.19.34.58"
"11/10/2024, 8:09 PM",99.11.236.239,Application,Success,Firefox 132,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.242.8"
"11/10/2024, 6:43 PM",99.11.236.239,Application,Success,Firefox 132,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.242.8"
"11/10/2024, 6:30 PM",99.11.236.239,Application,Success,Firefox 132,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.246.8"
"11/10/2024, 6:26 PM",99.11.236.239,Application,Success,Firefox 132,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.246.8"
"11/10/2024, 6:19 PM",99.11.236.239,Application,Success,Firefox 132,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.242.8"
"11/10/2024, 6:11 PM",99.11.236.239,Application,Invalid Password,Firefox 132,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.246.8"
"11/8/2024, 11:24 AM",99.11.236.239,Application,Success,Firefox 132,Windows 10,Browser,login.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,POST,,,"13.110.242.8"
"11/8/2024, 10:59 AM",99.11.236.239,Application,Success,Firefox 132,Windows 10,Browser,hcl55-dev-ed.develop.my.salesforce.com,TLS 1.3,TLS_AES_256_GCM_SHA384,US,United States,Texas,Prosper,75078,33.2338999999999984424903232138603925705,-96.79810000000000513864506501704454422,GET,,UI Password Reset,"3.19.34.58"
